t,10∫≈÷ßº‹,20∫≈÷ßº‹,30∫≈÷ßº‹,40∫≈÷ßº‹,50∫≈÷ßº‹,60∫≈÷ßº‹,70∫≈÷ßº‹,80∫≈÷ßº‹,90∫≈÷ßº‹,100∫≈÷ßº‹,110∫≈÷ßº‹,120∫≈÷ßº‹,130∫≈÷ßº‹,140∫≈÷ßº‹
2020-10-01 00:58:00,0.353333333,0.16,0.368333333,0.386666667,0.366666667,0.418333333,0.755,0.286666667,0,0.173333333,0.281666667,0.29,0.133333333,0.22
2020-10-01 02:06:00,0.161666667,0.155,0.216666667,0.388333333,0.51,0.518333333,0.923333333,0.263333333,0,0.225,0.32,0.288333333,0.18,0.238333333
2020-10-01 04:40:00,0.251666667,0.245,0.268333333,0.463333333,0.505,0.275,0.4,0.256666667,0.46,0.26,0.338333333,0.23,0.216666667,0.241666667
2020-10-01 10:37:00,0.115,0.14,0.25,0.648333333,0.271666667,0.22,0.506666667,0.306666667,0.125,0.243333333,0.426666667,0.426666667,0.273333333,0.293333333
2020-10-01 16:11:00,0.103333333,0.166666667,0.423333333,0.493333333,0.268333333,0.181666667,0.215,0.353333333,0.31,0.19,0.435,0.256666667,0.281666667,0.493333333
2020-10-01 23:50:00,0.136666667,0.151666667,0.565,0.396666667,0.466666667,0.176666667,0.16,0.398333333,0.466666667,0.151666667,0.493333333,0.311666667,0.328333333,0.536666667
2020-10-02 01:37:00,0.19,0.123333333,0.423333333,0.303333333,0.521666667,0.191666667,0.24,0.333333333,0.545,0.251666667,0.351666667,0.361666667,0.226666667,0.411666667
2020-10-02 04:39:00,0.12,0.24,0.346666667,0.296666667,0.48,0.563333333,0.35,0.396666667,0.36,0.225,0.41,0.516666667,0.325,0.42
2020-10-02 10:31:00,0.11,0.205,0.445,0.22,0.523333333,0.655,0.468333333,0.471666667,0.34,0.353333333,0.393333333,0.443333333,0.43,0.381666667
2020-10-02 12:15:00,0.225,0.328333333,0.526666667,0.211666667,0.356666667,0.643333333,0.648333333,0.536666667,0.46,0.123333333,0.321666667,0.556666667,0.51,0.371666667
2020-10-02 15:35:00,0.25,0.341666667,0.496666667,0.235,0.465,0.396666667,0.791666667,0.811666667,0.558333333,0.16,0.408333333,0.425,0.456666667,0.306666667
2020-10-02 22:47:00,0.193333333,0.393333333,0.463333333,0.191666667,0.303333333,0.29,0.381666667,0.953333333,0.616666667,0.126666667,0.385,0.483333333,0.516666667,0.333333333
2020-10-03 00:56:00,0.065,0.285,0.508333333,0.121666667,0.195,0.138333333,0.433333333,0.695,0.576666667,0.133333333,0.216666667,0.52,0.555,0.218333333
2020-10-03 03:09:00,0.355,0.251666667,0.475,0.208333333,0.166666667,0.13,0.371666667,0.64,0.623333333,0.408333333,0.158333333,0.23,0.605,0.24
2020-10-03 05:23:00,0.488333333,0.42,0.5,0.273333333,0.11,0.103333333,0.401666667,0.453333333,0.398333333,0.528333333,0.156666667,0.246666667,0.328333333,0.196666667
2020-10-03 11:20:00,0.368333333,0.465,0.515,0.261666667,0.146666667,0.16,0.503333333,0.495,0.296666667,0.323333333,0.233333333,0.321666667,0.4,0.143333333
2020-10-03 23:08:00,0.201666667,0.546666667,0.406666667,0.148333333,0.345,0.148333333,0.211666667,0.53,0.341666667,0.673333333,0.268333333,0.338333333,0.426666667,0.103333333
2020-10-04 01:32:00,0.233333333,0.81,0.685,0.193333333,0.525,0.196666667,0.308333333,0.636666667,0.383333333,0.56,0.606666667,0.36,0.263333333,0.243333333
2020-10-04 03:33:00,0.35,0.788333333,0.84,0.19,0.683333333,0.255,0.593333333,0.456666667,0.255,0.316666667,0.533333333,0.441666667,0.335,0.271666667
2020-10-04 06:42:00,0.648333333,0.933333333,0.378333333,0.388333333,0.93,0.811666667,0.913333333,0.546666667,0.348333333,0.425,0.475,0.503333333,0.25,0.19
2020-10-04 11:06:00,0.508333333,0.856666667,0.443333333,0.543333333,0.86,0.916666667,0.868333333,0.165,0.401666667,0.283333333,0.168333333,0.661666667,0.268333333,0.161666667
2020-10-04 14:11:00,0.578333333,0.85,0.395,0.666666667,0.918333333,0.876666667,0.385,0.211666667,0.478333333,0.125,0.106666667,0.365,0.146666667,0.205
2020-10-04 16:16:00,0.203333333,0.348333333,0.46,0.928333333,0.936666667,0.491666667,0.361666667,0.3,0.338333333,0.153333333,0.106666667,0.413333333,0.166666667,0.22
2020-10-04 18:56:00,0.278333333,0.433333333,0.638333333,0.44,0.965,0.486666667,0.335,0.505,0.555,0.235,0.11,0.285,0.108333333,0.145
2020-10-05 00:27:00,0.158333333,0.543333333,0.89,0.493333333,0.9,0.483333333,0.311666667,0.743333333,0.758333333,0.26,0.17,0.326666667,0.135,0.14
2020-10-05 04:04:00,0.166666667,0.58,0.96,0.328333333,0.92,0.353333333,0.195,0.718333333,0.63,0.466666667,0.198333333,0.666666667,0.141666667,0.221666667
2020-10-05 06:19:00,0.103333333,0.586666667,0.841666667,0.476666667,0.398333333,0.361666667,0.24,0.33,0.881666667,0.456666667,0.216666667,0.633333333,0.363333333,0.221666667
2020-10-05 11:52:00,0.115,0.521666667,0.673333333,0.506666667,0.331666667,0.175,0.21,0.536666667,0.558333333,0.431666667,0.215,0.655,0.23,0.235
2020-10-05 13:42:00,0.105,0.335,0.335,0.513333333,0.235,0.275,0.275,0.603333333,0.223333333,0.456666667,0.145,0.715,0.275,0.26
2020-10-05 16:56:00,0.458333333,0.46,0.456666667,0.541666667,0.46,0.411666667,0.418333333,0.665,0.408333333,0.396666667,0.41,0.406666667,0.458333333,0.431666667
2020-10-06 00:33:00,0.461666667,0.46,0.461666667,0.463333333,0.723333333,0.648333333,0.708333333,0.951666667,0.461666667,0.461666667,0.456666667,0.465,0.463333333,0.46
2020-10-06 03:26:00,0.156666667,0.34,0.188333333,0.363333333,0.846666667,0.913333333,0.928333333,0.328333333,0.223333333,0.278333333,0.486666667,0.175,0.388333333,0.235
2020-10-06 22:40:00,0.221666667,0.431666667,0.086666667,0.28,0.555,0.52,0.448333333,0.3,0.276666667,0.09,0.41,0.081666667,0.215,0.1
2020-10-07 03:16:00,0.293333333,0.331666667,0.115,0.125,0.375,0.411666667,0.503333333,0.29,0.275,0.088333333,0.703333333,0.091666667,0.068333333,0.04
2020-10-07 06:09:00,0.465,0.461666667,0.463333333,0.461666667,0.463333333,0.47,0.463333333,0.465,0.463333333,0.461666667,0.55,0.461666667,0.46,0.463333333
2020-10-07 11:22:00,0.465,0.47,0.461666667,0.46,0.47,0.466666667,0.47,0.465,0.461666667,0.46,0.46,0.461666667,0.463333333,0.465
2020-10-07 12:48:00,0.39,0.365,0.201666667,0.235,0.34,0.261666667,0.411666667,0.158333333,0.18,0.238333333,0.238333333,0.18,0.095,0.225
2020-10-07 14:45:00,0.425,0.306666667,0.131666667,0.223333333,0.2,0.176666667,0.181666667,0.285,0.158333333,0.15,0.256666667,0.15,0.143333333,0.216666667
2020-10-08 01:11:00,0.288333333,0.335,0.096666667,0.218333333,0.301666667,0.288333333,0.395,0.155,0.161666667,0.16,0.31,0.098333333,0.156666667,0.171666667
2020-10-08 03:17:00,0.325,0.441666667,0.086666667,0.233333333,0.36,0.4,0.31,0.178333333,0.393333333,0.161666667,0.24,0.136666667,0.13,0.185
2020-10-08 06:13:00,0.373333333,0.446666667,0.118333333,0.183333333,0.348333333,0.235,0.375,0.28,0.601666667,0.211666667,0.195,0.203333333,0.075,0.128333333
2020-10-08 10:11:00,0.511666667,0.461666667,0.111666667,0.161666667,0.546666667,0.331666667,0.346666667,0.8,0.706666667,0.241666667,0.316666667,0.211666667,0.14,0.09
2020-10-08 13:32:00,0.548333333,0.221666667,0.113333333,0.178333333,0.658333333,0.401666667,0.126666667,0.426666667,0.526666667,0.213333333,0.445,0.155,0.065,0.09
2020-10-08 15:49:00,0.48,0.33,0.085,0.256666667,0.461666667,0.405,0.525,0.44,0.568333333,0.14,0.783333333,0.115,0.073333333,0.15
2020-10-08 16:31:00,0.468333333,0.405,0.461666667,0.36,0.493333333,0.388333333,0.59,0.488333333,0.493333333,0.2,0.693333333,0.368333333,0.2,0.236666667
2020-10-08 23:34:00,0.47,0.508333333,0.46,0.463333333,0.558333333,0.46,0.491666667,0.483333333,0.461666667,0.461666667,0.461666667,0.461666667,0.46,0.461666667
2020-10-09 02:36:00,0.456666667,0.343333333,0.103333333,0.375,0.575,0.175,0.393333333,0.233333333,0.346666667,0.115,0.55,0.233333333,0.176666667,0.131666667
2020-10-09 06:17:00,0.338333333,0.533333333,0.27,0.328333333,0.563333333,0.46,0.4,0.405,0.503333333,0.335,0.615,0.428333333,0.46,0.456666667
2020-10-09 12:22:00,0.266666667,0.54,0.188333333,0.226666667,0.493333333,0.288333333,0.623333333,0.338333333,0.548333333,0.325,0.41,0.363333333,0.146666667,0.136666667
2020-10-09 14:53:00,0.231666667,0.315,0.171666667,0.243333333,0.363333333,0.36,0.773333333,0.548333333,0.641666667,0.136666667,0.336666667,0.346666667,0.32,0.201666667
2020-10-10 01:12:00,0.345,0.19,0.143333333,0.266666667,0.531666667,0.618333333,0.726666667,0.775,0.866666667,0.143333333,0.343333333,0.346666667,0.151666667,0.223333333
2020-10-10 04:05:00,0.236666667,0.151666667,0.125,0.273333333,0.523333333,0.806666667,0.93,0.908333333,0.773333333,0.14,0.2,0.125,0.165,0.351666667
2020-10-10 06:19:00,0.243333333,0.155,0.121666667,0.431666667,0.778333333,0.908333333,0.75,0.965,0.495,0.401666667,0.24,0.091666667,0.208333333,0.298333333
2020-10-10 10:44:00,0.183333333,0.22,0.15,0.596666667,0.663333333,0.521666667,0.756666667,0.515,0.625,0.59,0.356666667,0.086666667,0.218333333,0.353333333
2020-10-10 13:17:00,0.101666667,0.13,0.073333333,0.966666667,0.956666667,0.455,0.615,0.73,0.548333333,0.751666667,0.528333333,0.055,0.283333333,0.37
2020-10-31 15:34:00,0.121666667,0.211666667,0.413333333,0.531666667,0.393333333,0.513333333,0.358333333,0.606666667,0.406666667,0.433333333,0.423333333,0.696666667,0.483333333,0.446666667
2020-10-31 22:41:00,0.136666667,0.195,0.48,0.643333333,0.413333333,0.595,0.46,0.656666667,0.405,0.705,0.516666667,0.473333333,0.463333333,0.446666667
2020-11-01 00:41:00,0.315,0.211666667,0.45,0.383333333,0.521666667,0.321666667,0.586666667,0.558333333,0.623333333,0.893333333,0.661666667,0.551666667,0.57,0.523333333
2020-11-01 02:50:00,0.425,0.216666667,0.423333333,0.543333333,0.635,0.426666667,0.711666667,0.725,0.815,0.673333333,0.518333333,0.426666667,0.448333333,0.4
2020-11-01 05:43:00,0.428333333,0.551666667,0.478333333,0.563333333,0.525,0.545,0.673333333,0.938333333,0.908333333,0.846666667,0.558333333,0.55,0.558333333,0.438333333
2020-11-01 11:14:00,0.53,0.508333333,0.518333333,0.79,0.483333333,0.838333333,0.721666667,0.883333333,0.825,0.741666667,0.363333333,0.303333333,0.25,0.22
2020-11-01 14:13:00,0.375,0.573333333,0.51,0.453333333,0.471666667,0.925,0.586666667,0.878333333,0.841666667,0.921666667,0.38,0.386666667,0.171666667,0.23
2020-11-01 21:47:00,0.448333333,0.328333333,0.601666667,0.495,0.58,0.75,0.72,0.646666667,0.543333333,0.713333333,0.395,0.363333333,0.341666667,0.235
2020-11-01 23:47:00,0.39,0.176666667,0.558333333,0.498333333,0.45,0.836666667,0.601666667,0.751666667,0.413333333,0.66,0.321666667,0.441666667,0.4,0.113333333
2020-11-02 02:22:00,0.191666667,0.163333333,0.528333333,0.671666667,0.48,0.971666667,0.666666667,0.91,0.826666667,0.558333333,0.283333333,0.45,0.303333333,0.053333333
2020-11-02 06:37:00,0.21,0.108333333,0.356666667,0.523333333,0.778333333,1,0.8,0.833333333,0.918333333,0.376666667,0.136666667,0.461666667,0.143333333,0.041666667
2020-11-02 11:34:00,0.305,0.373333333,0.438333333,0.54,0.81,0.81,0.42,0.288333333,0.383333333,0.288333333,0.32,0.43,0.121666667,0.171666667
2020-11-02 22:59:00,0.531666667,0.781666667,0.736666667,0.403333333,0.363333333,0.8,0.6,0.155,0.403333333,0.463333333,0.461666667,0.46,0.14,0.138333333
2020-11-03 02:06:00,0.253333333,0.706666667,0.721666667,0.27,0.425,0.708333333,0.96,0.205,0.351666667,0.288333333,0.175,0.5,0.181666667,0.17
2020-11-03 06:13:00,0.461666667,0.646666667,0.828333333,0.47,0.513333333,0.461666667,0.958333333,0.463333333,0.461666667,0.46,0.461666667,0.458333333,0.463333333,0.463333333
2020-11-03 11:57:00,0.273333333,0.788333333,0.078333333,0.493333333,0.62,0.286666667,0.783333333,0.233333333,0.383333333,0.288333333,0.278333333,0.206666667,0.34,0.163333333
2020-11-03 13:49:00,0.326666667,0.448333333,0.111666667,0.54,0.7,0.115,0.528333333,0.265,0.411666667,0.305,0.428333333,0.218333333,0.358333333,0.14
2020-11-03 16:07:00,0.323333333,0.493333333,0.096666667,0.785,0.783333333,0.14,0.255,0.291666667,0.41,0.311666667,0.47,0.213333333,0.361666667,0.158333333
2020-11-03 23:52:00,0.453333333,0.198333333,0.161666667,0.126666667,0.493333333,0.211666667,0.211666667,0.231666667,0.428333333,0.371666667,0.488333333,0.116666667,0.28,0.095
2020-11-04 02:04:00,0.18,0.391666667,0.181666667,0.1,0.71,0.115,0.288333333,0.301666667,0.443333333,0.276666667,0.521666667,0.261666667,0.285,0.11
2020-11-04 04:30:00,0.153333333,0.278333333,0.171666667,0.135,0.498333333,0.148333333,0.428333333,0.405,0.196666667,0.305,0.315,0.353333333,0.193333333,0.06
2020-11-04 10:41:00,0.113333333,0.275,0.3,0.411666667,0.586666667,0.105,0.508333333,0.406666667,0.143333333,0.315,0.198333333,0.405,0.191666667,0.051666667
2020-11-05 00:34:00,0.12,0.318333333,0.251666667,0.706666667,0.651666667,0.125,0.32,0.283333333,0.285,0.375,0.406666667,0.298333333,0.128333333,0.161666667
2020-11-05 20:07:00,0.121666667,0.291666667,0.298333333,0.701666667,0.851666667,0.136666667,0.326666667,0.253333333,0.408333333,0.155,0.395,0.131666667,0.183333333,0.395
2020-11-05 23:29:00,0.17,0.266666667,0.408333333,0.801666667,0.413333333,0.263333333,0.261666667,0.275,0.246666667,0.071666667,0.208333333,0.231666667,0.188333333,0.191666667
2020-11-06 02:35:00,0.461666667,0.583333333,0.393333333,0.698333333,0.486666667,0.64,0.463333333,0.463333333,0.463333333,0.463333333,0.463333333,0.46,0.461666667,0.463333333
2020-11-06 10:30:00,0.466666667,0.88,0.46,0.473333333,0.511666667,0.538333333,0.465,0.466666667,0.463333333,0.463333333,0.463333333,0.466666667,0.46,0.466666667
2020-11-06 13:25:00,0.136666667,0.42,0.453333333,0.331666667,0.758333333,0.705,0.441666667,0.318333333,0.273333333,0.221666667,0.148333333,0.323333333,0.091666667,0.123333333
2020-11-06 15:18:00,0.158333333,0.728333333,0.833333333,0.72,0.505,0.64,0.476666667,0.363333333,0.333333333,0.316666667,0.293333333,0.118333333,0.168333333,0.116666667
2020-11-06 23:13:00,0.105,0.553333333,0.735,0.821666667,0.391666667,0.403333333,0.518333333,0.343333333,0.35,0.401666667,0.333333333,0.1,0.221666667,0.103333333
2020-11-07 02:46:00,0.073333333,0.911666667,0.923333333,0.815,0.366666667,0.558333333,0.571666667,0.396666667,0.38,0.476666667,0.285,0.038333333,0.178333333,0.335
2020-11-07 08:09:00,0.458333333,0.633333333,0.595,0.471666667,0.451666667,0.816666667,0.495,0.461666667,0.463333333,0.471666667,0.373333333,0.46,0.455,0.461666667
2020-11-07 12:34:00,0.151666667,0.923333333,0.698333333,0.448333333,0.261666667,0.416666667,0.573333333,0.308333333,0.43,0.461666667,0.366666667,0.163333333,0.093333333,0.131666667
2020-11-07 15:18:00,0.075,0.698333333,0.818333333,0.623333333,0.26,0.423333333,0.713333333,0.268333333,0.476666667,0.503333333,0.461666667,0.211666667,0.086666667,0.215
2020-11-07 22:20:00,0.08,0.68,0.543333333,0.836666667,0.225,0.545,0.443333333,0.458333333,0.33,0.475,0.378333333,0.288333333,0.09,0.151666667
2020-11-08 01:26:00,0.091666667,0.39,0.573333333,0.281666667,0.286666667,0.306666667,0.39,0.473333333,0.366666667,0.416666667,0.183333333,0.26,0.123333333,0.145
2020-11-08 04:12:00,0.151666667,0.413333333,0.481666667,0.288333333,0.288333333,0.208333333,0.473333333,0.383333333,0.438333333,0.325,0.213333333,0.233333333,0.128333333,0.163333333
2020-11-08 10:37:00,0.12,0.42,0.428333333,0.29,0.433333333,0.295,0.39,0.416666667,0.305,0.351666667,0.108333333,0.128333333,0.125,0.176666667
2020-11-08 13:50:00,0.133333333,0.471666667,0.35,0.328333333,0.521666667,0.288333333,0.435,0.458333333,0.428333333,0.511666667,0.103333333,0.28,0.218333333,0.158333333
2020-11-08 16:21:00,0.111666667,0.403333333,0.363333333,0.356666667,0.4,0.276666667,0.173333333,0.34,0.455,0.635,0.186666667,0.258333333,0.348333333,0.261666667
2020-11-08 23:51:00,0.101666667,0.39,0.19,0.305,0.32,0.29,0.36,0.385,0.42,0.803333333,0.478333333,0.31,0.14,0.288333333
2020-11-09 02:41:00,0.116666667,0.276666667,0.126666667,0.283333333,0.315,0.29,0.37,0.401666667,0.458333333,0.668333333,0.59,0.393333333,0.146666667,0.313333333
2020-11-09 06:51:00,0.463333333,0.468333333,0.465,0.473333333,0.466666667,0.465,0.466666667,0.466666667,0.471666667,0.483333333,0.661666667,0.471666667,0.463333333,0.463333333
2020-11-09 12:06:00,0.156666667,0.72,0.318333333,0.933333333,0.345,0.28,0.373333333,0.26,0.438333333,0.476666667,0.661666667,0.501666667,0.143333333,0.388333333
2020-11-09 15:26:00,0.186666667,0.678333333,0.336666667,0.625,0.26,0.395,0.453333333,0.348333333,0.495,0.561666667,0.665,0.463333333,0.215,0.34
2020-11-09 19:10:00,0.171666667,0.52,0.381666667,0.536666667,0.306666667,0.386666667,0.446666667,0.398333333,0.571666667,0.588333333,0.616666667,0.143333333,0.28,0.355
2020-11-10 01:08:00,0.203333333,0.516666667,0.41,0.393333333,0.263333333,0.361666667,0.435,0.511666667,0.453333333,0.956666667,0.588333333,0.136666667,0.181666667,0.138333333
2020-11-10 03:02:00,0.138333333,0.438333333,0.248333333,0.49,0.405,0.376666667,0.555,0.53,0.436666667,0.548333333,0.57,0.168333333,0.191666667,0.121666667
2020-11-10 05:25:00,0.125,0.621666667,0.123333333,0.265,0.506666667,0.398333333,0.588333333,0.651666667,0.711666667,0.476666667,0.465,0.233333333,0.426666667,0.268333333
2020-11-10 11:59:00,0.22,0.535,0.323333333,0.458333333,0.543333333,0.546666667,0.73,0.903333333,0.713333333,0.553333333,0.551666667,0.253333333,0.593333333,0.275
2020-11-10 23:58:00,0.208333333,0.42,0.49,0.568333333,0.433333333,0.603333333,0.491666667,0.496666667,0.976666667,0.821666667,0.583333333,0.39,0.29,0.26
2020-11-11 01:38:00,0.123333333,0.301666667,0.601666667,0.426666667,0.345,0.528333333,0.268333333,0.36,0.971666667,0.941666667,0.345,0.226666667,0.275,0.295
2020-11-11 02:07:00,0.093333333,0.31,0.608333333,0.473333333,0.55,0.57,0.326666667,0.421666667,0.961666667,0.766666667,0.405,0.32,0.231666667,0.338333333
2020-11-11 04:10:00,0.073333333,0.448333333,0.518333333,0.53,0.7,0.588333333,0.641666667,0.563333333,0.485,0.821666667,0.535,0.805,0.141666667,0.263333333
2020-11-11 06:44:00,0.465,0.471666667,0.57,0.481666667,0.615,0.505,0.79,0.466666667,0.46,0.456666667,0.52,0.955,0.465,0.428333333
2020-11-11 10:49:00,0.063333333,0.418333333,0.47,0.276666667,0.658333333,0.491666667,0.65,0.411666667,0.701666667,0.388333333,0.705,0.73,0.14,0.35
2020-11-11 22:57:00,0.098333333,0.396666667,0.261666667,0.34,0.441666667,0.263333333,0.146666667,0.463333333,0.931666667,0.196666667,0.358333333,0.446666667,0.191666667,0.373333333
2020-11-12 01:13:00,0.108333333,0.366666667,0.291666667,0.385,0.32,0.115,0.17,0.345,0.458333333,0.146666667,0.183333333,0.25,0.101666667,0.238333333
2020-11-12 04:55:00,0.131666667,0.386666667,0.385,0.468333333,0.368333333,0.156666667,0.103333333,0.393333333,0.358333333,0.285,0.291666667,0.323333333,0.265,0.133333333
2020-11-12 10:19:00,0.071666667,0.68,0.215,0.48,0.213333333,0.468333333,0.403333333,0.351666667,0.415,0.345,0.335,0.241666667,0.425,0.096666667
2020-11-12 13:43:00,0.08,0.705,0.236666667,0.601666667,0.216666667,0.585,0.473333333,0.373333333,0.413333333,0.405,0.106666667,0.27,0.295,0.27
2020-11-13 02:17:00,0.06,0.276666667,0.27,0.43,0.116666667,0.4,0.451666667,0.41,0.223333333,0.3,0.356666667,0.381666667,0.283333333,0.241666667
2020-11-13 06:48:00,0.07,0.301666667,0.351666667,0.486666667,0.326666667,0.556666667,0.618333333,0.536666667,0.2,0.361666667,0.365,0.42,0.195,0.303333333
2020-11-13 11:22:00,0.071666667,0.361666667,0.476666667,0.655,0.475,0.761666667,0.61,0.578333333,0.201666667,0.358333333,0.42,0.401666667,0.228333333,0.256666667
2020-11-13 14:54:00,0.096666667,0.54,0.353333333,0.315,0.601666667,0.606666667,0.926666667,0.646666667,0.228333333,0.303333333,0.288333333,0.453333333,0.316666667,0.116666667
2020-11-13 22:52:00,0.113333333,0.635,0.301666667,0.313333333,0.851666667,0.663333333,0.961666667,0.833333333,0.226666667,0.461666667,0.528333333,0.538333333,0.435,0.103333333
2020-11-14 00:28:00,0.113333333,0.363333333,0.585,0.398333333,0.783333333,0.74,0.898333333,0.868333333,0.28,0.62,0.715,0.735,0.476666667,0.13
2020-11-14 04:33:00,0.138333333,0.478333333,0.793333333,0.703333333,0.913333333,0.64,0.973333333,0.95,0.39,0.611666667,0.645,0.481666667,0.305,0.071666667
2020-11-14 11:03:00,0.1,0.14,0.576666667,0.508333333,0.753333333,0.68,0.973333333,0.881666667,0.815,0.946666667,0.761666667,0.725,0.47,0.076666667
2020-11-14 14:47:00,0.126666667,0.595,0.675,0.945,0.241666667,0.796666667,0.973333333,0.908333333,0.951666667,0.925,0.468333333,0.516666667,0.218333333,0.096666667
2020-11-14 16:57:00,0.168333333,0.47,0.863333333,0.886666667,0.753333333,0.726666667,0.97,0.66,0.481666667,0.94,0.738333333,0.691666667,0.86,0.081666667
2020-11-14 21:53:00,0.21,0.608333333,0.991666667,0.971666667,0.986666667,0.401666667,0.966666667,0.936666667,0.258333333,0.225,0.595,0.958333333,0.923333333,0.088333333
2020-11-14 22:54:00,0.266666667,0.216666667,0.791666667,0.915,0.981666667,0.666666667,0.715,0.77,0.473333333,0.695,0.776666667,0.991666667,0.82,0.095
2020-11-15 01:37:00,0.343333333,0.421666667,0.971666667,0.978333333,0.491666667,0.661666667,0.665,0.621666667,0.133333333,0.43,0.783333333,0.855,0.795,0.055
2020-11-15 08:15:00,0.19,0.238333333,0.868333333,0.96,0.241666667,0.726666667,0.905,0.613333333,0.195,0.973333333,0.79,0.986666667,0.66,0.051666667
2020-11-15 11:35:00,0.211666667,0.306666667,0.966666667,0.966666667,0.286666667,0.85,0.966666667,0.248333333,0.17,0.975,0.798333333,0.821666667,0.541666667,0.071666667
2020-11-15 12:38:00,0.133333333,0.713333333,0.933333333,0.926666667,0.186666667,0.615,0.966666667,0.665,0.28,0.953333333,0.706666667,0.976666667,0.706666667,0.076666667
2020-11-15 18:33:00,0.148333333,0.87,0.94,0.968333333,0.22,0.81,0.626666667,0.728333333,0.24,0.705,0.453333333,0.453333333,0.751666667,0.076666667
2020-11-15 22:55:00,0.138333333,0.456666667,0.7,0.805,0.093333333,0.763333333,0.86,0.85,0.213333333,0.941666667,0.435,0.99,0.936666667,0.073333333
2020-11-16 02:19:00,0.098333333,0.558333333,0.966666667,0.273333333,0.14,0.803333333,0.825,0.76,0.195,0.943333333,0.658333333,0.446666667,0.511666667,0.105
2020-11-16 05:07:00,0.166666667,0.275,0.753333333,0.21,0.306666667,0.65,0.965,0.26,0.201666667,0.73,0.6,0.918333333,0.61,0.111666667
2020-11-16 10:27:00,0.135,0.4,0.69,0.083333333,0.391666667,0.51,0.601666667,0.43,0.218333333,0.843333333,0.261666667,0.901666667,0.483333333,0.1
2020-11-16 13:32:00,0.113333333,0.143333333,0.965,0.126666667,0.776666667,0.698333333,0.525,0.723333333,0.29,0.821666667,0.401666667,0.845,0.573333333,0.113333333
2020-11-16 17:48:00,0.125,0.173333333,0.97,0.155,0.965,0.758333333,0.446666667,0.441666667,0.126666667,0.895,0.595,0.578333333,0.425,0.116666667
2020-11-16 18:42:00,0.153333333,0.115,0.813333333,0.083333333,0.993333333,0.41,0.59,0.883333333,0.14,0.885,0.645,0.58,0.256666667,0.203333333
2020-11-17 00:40:00,0.166666667,0.135,0.975,0.113333333,0.5,0.618333333,0.351666667,0.648333333,0.221666667,0.34,0.535,0.625,0.205,0.255
2020-11-17 02:40:00,0.17,0.145,0.646666667,0.121666667,0.69,0.816666667,0.508333333,0.915,0.216666667,0.283333333,0.388333333,0.875,0.203333333,0.223333333
2020-11-17 07:10:00,0.196666667,0.131666667,0.693333333,0.151666667,0.441666667,0.273333333,0.176666667,0.545,0.256666667,0.44,0.275,0.746666667,0.21,0.233333333
2020-11-17 11:27:00,0.163333333,0.123333333,0.51,0.156666667,0.155,0.321666667,0.256666667,0.49,0.163333333,0.513333333,0.34,0.131666667,0.188333333,0.081666667
2020-11-17 14:09:00,0.173333333,0.236666667,0.536666667,0.206666667,0.161666667,0.258333333,0.088333333,0.455,0.205,0.485,0.385,0.303333333,0.133333333,0.108333333
2020-11-17 17:14:00,0.151666667,0.313333333,0.513333333,0.145,0.196666667,0.116666667,0.191666667,0.383333333,0.271666667,0.19,0.44,0.265,0.138333333,0.135
2020-11-18 00:34:00,0.215,0.293333333,0.475,0.173333333,0.196666667,0.12,0.248333333,0.373333333,0.285,0.178333333,0.248333333,0.186666667,0.175,0.078333333
2020-11-18 04:32:00,0.173333333,0.34,0.121666667,0.235,0.273333333,0.146666667,0.145,0.241666667,0.066666667,0.213333333,0.14,0.096666667,0.088333333,0.05
2020-11-18 07:08:00,0.218333333,0.406666667,0.16,0.316666667,0.353333333,0.185,0.191666667,0.253333333,0.111666667,0.205,0.088333333,0.163333333,0.123333333,0.048333333
2020-11-18 12:25:00,0.136666667,0.448333333,0.096666667,0.108333333,0.238333333,0.111666667,0.253333333,0.345,0.118333333,0.37,0.066666667,0.125,0.115,0.036666667
2020-11-19 06:07:00,0.195,0.353333333,0.118333333,0.111666667,0.111666667,0.353333333,0.635,0.513333333,0.075,0.78,0.131666667,0.125,0.3,0.035
2020-11-19 10:36:00,0.173333333,0.391666667,0.091666667,0.115,0.105,0.16,0.141666667,0.351666667,0.088333333,0.385,0.11,0.121666667,0.328333333,0.065
2020-11-19 11:12:00,0.176666667,0.38,0.096666667,0.126666667,0.11,0.166666667,0.148333333,0.356666667,0.086666667,0.395,0.113333333,0.116666667,0.263333333,0.056666667
2020-11-19 11:32:00,0.183333333,0.378333333,0.098333333,0.133333333,0.13,0.178333333,0.171666667,0.363333333,0.096666667,0.465,0.115,0.095,0.351666667,0.065
2020-11-19 12:28:00,0.081666667,0.415,0.091666667,0.148333333,0.155,0.278333333,0.116666667,0.395,0.12,0.215,0.09,0.085,0.338333333,0.076666667
2020-11-19 13:14:00,0.121666667,0.491666667,0.085,0.21,0.181666667,0.316666667,0.166666667,0.433333333,0.085,0.33,0.148333333,0.128333333,0.366666667,0.08
2020-11-19 15:57:00,0.178333333,0.535,0.173333333,0.201666667,0.196666667,0.171666667,0.245,0.446666667,0.108333333,0.436666667,0.121666667,0.161666667,0.493333333,0.098333333
2020-11-19 18:12:00,0.256666667,0.593333333,0.15,0.326666667,0.211666667,0.36,0.5,0.536666667,0.133333333,0.618333333,0.155,0.138333333,0.57,0.086666667
