,t,x,y,z,e,label
1132,2021-05-16 10:01:00,549868.37,4432806.18,866.85,2791.43,0
1133,2021-05-16 10:34:00,549757.99,4432599.01,892.07,2968.42,0
1134,2021-05-16 10:58:00,549881.04,4432624.9,870.62,10981.57,0
1135,2021-05-16 15:05:00,549845.55,4432608.96,867.54,3493.71,0
1136,2021-05-16 19:52:00,549842.37,4432608.39,879.6,4293.33,0
1137,2021-05-16 20:28:00,549881.8,4432821.24,854.38,9100.8,0
1138,2021-05-17 05:57:00,549846.11,4432700.98,867.16,4483.28,0
1139,2021-05-17 17:05:00,549849.75,4432596.25,880.39,9227.36,0
1140,2021-05-18 00:11:00,549822.29,4432600.84,881.81,7969.3,0
1141,2021-05-18 02:31:00,549907.73,4432697.62,868.37,6214.63,0
1142,2021-05-18 03:45:00,549788.83,4432655.4,871.79,4675.18,0
1143,2021-05-18 06:08:00,549825.36,4432813.75,881.62,7605.73,0
1144,2021-05-18 11:13:00,549847.4,4432801.7,853.75,3710.7,0
1145,2021-05-18 11:29:00,549943.79,4432775.2,861.1,3887.54,0
1146,2021-05-18 14:48:00,549812.31,4432546.25,879.81,14940.87,1
1147,2021-05-18 23:25:00,549835.39,4432618,885.5,6933.75,0
1148,2021-05-19 05:23:00,549881.97,4432794.8,858.63,3571.21,0
1149,2021-05-19 05:41:00,549855.6,4432854.43,861.01,4286.04,0
1150,2021-05-19 09:38:00,549850.77,4432609.39,857.4,4203.26,0
1151,2021-05-19 09:55:00,549851.62,4432747.03,879.27,9890.24,0
1152,2021-05-19 10:49:00,549834.65,4432620.07,872.13,7186.58,0
1153,2021-05-19 18:11:00,549832.7,4432641.57,886.98,5122.6,0
1154,2021-05-19 23:01:00,549807.17,4432593.57,891.25,5772.29,0
1155,2021-05-20 01:25:00,549843.65,4432608.73,868.43,6474.99,0
1156,2021-05-20 02:58:00,549854.44,4432540.92,872.65,3106.42,0
1157,2021-05-20 07:55:00,549799.29,4432605.43,880.13,9839.31,0
1158,2021-05-20 20:10:00,549812.68,4432620.61,878.34,4484.1,0
1159,2021-05-20 23:12:00,549971.2,4432770.24,854.76,3919.16,0
1160,2021-05-22 00:36:00,549713.46,4432525.42,885.83,2977.8,0
1161,2021-05-22 05:27:00,549890.23,4432671.31,885.65,3086.61,0
1162,2021-05-22 08:42:00,549957.32,4432880.48,886.04,3288.84,0
1163,2021-05-22 12:58:00,549906.75,4432751.89,874.42,8533.35,0
1164,2021-05-23 02:02:00,549813.68,4432620.51,891.07,7251.83,0
1165,2021-05-23 03:45:00,549875.84,4432803.98,853.77,3550.91,0
1166,2021-05-23 05:19:00,549821.98,4432734.07,867.78,6619.63,0
1167,2021-05-23 08:31:00,549886.57,4432795.67,858.88,3653.97,0
1168,2021-05-23 12:27:00,549737.02,4432570.07,891.33,4391.75,0
1169,2021-05-23 14:09:00,549806.64,4432573.39,876.68,5181.15,0
1170,2021-05-24 02:03:00,549913.32,4432771.25,879.02,3721.08,0
1171,2021-05-25 10:45:00,549783.73,4432595.02,883.98,5484.04,0
1172,2021-05-26 03:45:00,549895.12,4432838.24,858.79,3194.89,0
1173,2021-05-26 03:57:00,549898.35,4432775.23,895.52,3388.36,0
1174,2021-05-26 08:48:00,550041.78,4432729.95,858.05,2318.98,0
1175,2021-05-26 11:02:00,549882.76,4432849.73,859.17,5089.9,0
1176,2021-05-26 13:36:00,549825.09,4432594.62,888.92,3752.04,0
1177,2021-05-26 14:50:00,549885.83,4432816.22,877.8,2850.14,0
1178,2021-05-26 17:56:00,549800.36,4432588.22,858.65,3455.45,0
1179,2021-05-26 23:50:00,549896.21,4432748.06,885.69,2506.32,0
